transaction_id,customer_id,account_id,transaction_type,amount,transaction_date,status
T09162,63,187,Withdrawal,2883115.97,2023-11-05,Completed
T09163,459,249,Withdrawal,1332182.09,2024-01-15,Failed
T09164,143,503,Withdrawal,929508.34,2023-02-22,Completed
T09165,240,232,Bill Payment,20858.1,2023-10-05,Pending
T09166,128,572,Transfer,160174.66,2024-01-10,Pending
T09167,497,692,Deposit,407903.38,2023-08-27,Pending
T09168,267,504,Transfer,2120678.87,2023-06-10,Failed
T09169,463,335,Bill Payment,50194.16,2024-08-16,Completed
T09170,270,272,Transfer,983910.06,2025-06-11,Pending
T09171,214,334,Bill Payment,66292.98,2024-02-09,Failed
T09172,353,683,Transfer,2477111.27,2025-07-02,Pending
T09173,318,515,Bill Payment,56206.08,2024-06-27,Completed
T09174,62,56,Transfer,1012303.79,2022-11-26,Failed
T09175,274,135,Bill Payment,63756.42,2023-12-04,Pending
T09176,327,668,Bill Payment,26187.71,2023-02-06,Pending
T09177,294,617,Transfer,644899.18,2024-11-06,Pending
T09178,414,230,Withdrawal,2334993.84,2024-10-05,Pending
T09179,299,421,Deposit,511092.42,2024-07-07,Pending
T09180,429,364,Withdrawal,4414168.86,2024-03-04,Pending
T09181,29,182,Deposit,123372.77,2024-07-22,Completed
T09182,178,90,Bill Payment,44363.37,2023-03-09,Pending
T09183,481,103,Transfer,412295.48,2023-06-11,Completed
T09184,214,334,Deposit,1263328.57,2025-09-24,Completed
T09185,328,586,Transfer,2012174.27,2023-11-14,Failed
T09186,49,23,Transfer,1226839.32,2024-11-29,Failed
T09187,247,104,Withdrawal,1119766.73,2023-01-16,Failed
T09188,84,328,Deposit,1087074.39,2024-04-03,Failed
T09189,112,270,Withdrawal,4562293.05,2024-07-19,Completed
T09190,308,577,Bill Payment,89914.37,2025-04-27,Pending
T09191,276,210,Withdrawal,4271187.93,2025-02-01,Failed
T09192,477,606,Deposit,1558941.17,2024-02-24,Completed
T09193,1,213,Withdrawal,2740288.5,2024-09-08,Completed
T09194,428,412,Deposit,1840225.49,2025-09-18,Failed
T09195,376,518,Deposit,1473488.78,2022-11-16,Pending
T09196,118,45,Deposit,727578.96,2022-12-24,Completed
T09197,426,618,Deposit,1057725.32,2025-06-27,Pending
T09198,82,471,Transfer,1741346.21,2025-06-27,Pending
T09199,440,371,Deposit,667837.82,2023-07-17,Completed
T09200,108,485,Deposit,1406729.33,2025-06-09,Pending
T09201,1,632,Bill Payment,9658.68,2024-08-23,Completed
T09202,25,297,Withdrawal,1583333.56,2025-06-26,Failed
T09203,93,199,Deposit,624566.45,2023-05-04,Completed
T09204,117,643,Bill Payment,47965.57,2022-10-09,Failed
T09205,303,376,Deposit,442040.17,2024-06-18,Pending
T09206,259,79,Deposit,1190879.39,2023-08-11,Completed
T09207,153,144,Deposit,803206.2,2025-06-07,Failed
T09208,450,467,Transfer,1017787.09,2024-01-22,Completed
T09209,82,471,Deposit,565391.21,2024-02-04,Pending
T09210,234,245,Withdrawal,219592.04,2025-03-17,Completed
T09211,303,85,Withdrawal,2217905.06,2023-02-09,Completed
T09212,178,90,Withdrawal,2069425.06,2023-03-26,Pending
T09213,466,360,Bill Payment,85603.79,2023-06-07,Completed
T09214,250,227,Withdrawal,2009129.2,2023-10-27,Pending
T09215,93,365,Transfer,1530822.53,2024-12-15,Pending
T09216,239,150,Transfer,1361340.64,2025-07-09,Pending
T09217,17,347,Withdrawal,2105510.99,2023-04-25,Completed
T09218,62,56,Withdrawal,2026507.32,2025-04-14,Pending
T09219,451,59,Withdrawal,2274018.4,2025-09-04,Pending
T09220,162,116,Deposit,15903.41,2024-07-03,Pending
T09221,388,448,Bill Payment,4262.76,2024-02-13,Failed
T09222,137,3,Transfer,1387349.97,2024-09-05,Completed
T09223,321,73,Withdrawal,417062.23,2024-10-17,Failed
T09224,89,94,Bill Payment,45418.64,2023-04-30,Failed
T09225,445,614,Withdrawal,4051154.42,2023-11-13,Completed
T09226,99,374,Withdrawal,2872173.7,2023-07-01,Completed
T09227,422,237,Deposit,1259472.85,2025-09-06,Pending
T09228,499,280,Transfer,2202360.93,2025-04-13,Failed
T09229,84,328,Deposit,1741810.2,2024-02-25,Pending
T09230,3,339,Bill Payment,81788.18,2023-12-16,Pending
T09231,163,596,Transfer,565442.24,2023-08-09,Completed
T09232,378,541,Withdrawal,161303.99,2023-02-13,Pending
T09233,416,181,Bill Payment,68372.07,2024-07-09,Pending
T09234,56,542,Transfer,1884426.08,2024-04-28,Failed
T09235,3,339,Deposit,1147287.34,2023-07-14,Completed
T09236,32,36,Transfer,206937.56,2024-06-07,Failed
T09237,26,67,Transfer,2130429.54,2024-05-13,Failed
T09238,151,517,Deposit,1558226.21,2025-03-09,Completed
T09239,397,52,Withdrawal,952616.4,2023-09-18,Pending
T09240,99,374,Withdrawal,1122127.93,2022-11-06,Pending
T09241,132,208,Withdrawal,33559.43,2022-11-09,Pending
T09242,278,378,Transfer,580926.61,2025-02-18,Failed
T09243,242,55,Deposit,1155489.01,2025-07-06,Failed
T09244,173,289,Deposit,811538.05,2025-05-12,Pending
T09245,124,239,Bill Payment,92914.71,2025-06-04,Completed
T09246,90,656,Withdrawal,480364.72,2023-09-25,Pending
T09247,486,11,Transfer,1322787.98,2023-02-20,Completed
T09248,16,189,Transfer,2111439.15,2024-09-22,Failed
T09249,388,174,Withdrawal,4313179.38,2023-08-08,Failed
T09250,256,579,Bill Payment,9344.2,2023-11-15,Failed
T09251,73,553,Transfer,1142356.38,2025-09-28,Completed
T09252,332,465,Bill Payment,60552.5,2023-06-24,Pending
T09253,29,38,Transfer,1813117.23,2022-12-21,Pending
T09254,477,243,Withdrawal,153602.51,2024-06-18,Failed
T09255,115,71,Deposit,1371419.68,2025-05-22,Failed
T09256,488,372,Deposit,1549016.66,2024-08-01,Failed
T09257,179,562,Withdrawal,1237496.27,2025-04-24,Failed
T09258,371,76,Bill Payment,58926.92,2023-11-13,Pending
T09259,379,295,Bill Payment,2890.19,2023-05-24,Failed
T09260,182,264,Transfer,129959.54,2023-02-20,Pending
T09261,273,645,Transfer,2784265.21,2024-04-28,Pending
T09262,266,153,Transfer,1713016.17,2023-06-26,Pending
T09263,43,479,Deposit,1328061.69,2025-03-04,Pending
T09264,278,378,Deposit,1153310.34,2023-04-05,Pending
T09265,387,185,Deposit,938213.23,2022-10-26,Failed
T09266,322,329,Bill Payment,14805.77,2024-12-29,Failed
T09267,63,187,Bill Payment,11154.88,2024-08-10,Failed
T09268,476,164,Bill Payment,2704.33,2024-09-08,Completed
T09269,234,647,Bill Payment,78784.83,2025-08-16,Completed
T09270,8,125,Bill Payment,51302.02,2024-11-10,Completed
T09271,71,121,Deposit,1979723.72,2023-04-07,Completed
T09272,198,447,Deposit,1175476.24,2023-09-18,Completed
T09273,286,604,Transfer,2533028.67,2023-08-16,Completed
T09274,325,570,Deposit,1307534.17,2023-07-28,Completed
T09275,429,51,Withdrawal,4973323.73,2023-11-22,Pending
T09276,72,416,Withdrawal,2637380.95,2023-12-26,Pending
T09277,72,685,Bill Payment,46547.42,2024-11-10,Pending
T09278,324,508,Deposit,169711.35,2024-05-20,Failed
T09279,386,603,Bill Payment,13499.75,2023-04-25,Pending
T09280,119,519,Withdrawal,4404825.53,2024-08-05,Completed
T09281,58,108,Transfer,1280693.96,2023-08-21,Failed
T09282,170,615,Bill Payment,30660.28,2025-04-24,Completed
T09283,143,503,Bill Payment,20307.81,2023-09-04,Pending
T09284,301,609,Transfer,1171335.22,2023-12-18,Failed
T09285,405,115,Withdrawal,747332.65,2025-08-21,Pending
T09286,181,124,Withdrawal,1842606.21,2023-07-26,Completed
T09287,159,583,Bill Payment,79728.35,2024-07-15,Failed
T09288,433,544,Withdrawal,1759177.43,2023-07-12,Completed
T09289,324,508,Transfer,317969.03,2024-06-30,Pending
T09290,334,273,Bill Payment,63932.32,2023-05-19,Completed
T09291,488,372,Deposit,1102217.96,2022-11-18,Failed
T09292,162,116,Bill Payment,72721.14,2023-12-29,Pending
T09293,422,522,Bill Payment,94392.84,2023-11-15,Pending
T09294,253,512,Bill Payment,60760.56,2023-10-05,Pending
T09295,382,629,Transfer,1963988.76,2025-05-21,Pending
T09296,388,222,Withdrawal,1864845.7,2024-09-04,Failed
T09297,348,593,Bill Payment,75197.42,2023-10-25,Completed
T09298,466,360,Withdrawal,3865333.35,2024-05-01,Completed
T09299,330,627,Withdrawal,308848.44,2025-03-28,Pending
T09300,208,261,Bill Payment,64077.16,2025-09-01,Completed
T09301,266,153,Bill Payment,81004.61,2025-07-06,Completed
T09302,184,592,Deposit,1137410.28,2024-09-15,Failed
T09303,437,590,Withdrawal,1054883.52,2023-02-15,Completed
T09304,248,695,Deposit,426168.6,2022-10-21,Completed
T09305,142,252,Bill Payment,55725.46,2024-10-02,Completed
T09306,322,329,Bill Payment,53083.9,2023-04-29,Failed
T09307,90,489,Transfer,696812.33,2024-02-19,Pending
T09308,132,340,Withdrawal,2118204.92,2025-09-15,Completed
T09309,242,55,Withdrawal,2991516.36,2024-06-13,Pending
T09310,88,563,Bill Payment,25432.75,2025-09-05,Failed
T09311,295,127,Deposit,372999.96,2023-08-30,Completed
T09312,448,413,Withdrawal,1452623.77,2024-05-22,Pending
T09313,42,126,Bill Payment,23152.75,2024-07-23,Completed
T09314,199,131,Withdrawal,2895466.65,2025-04-19,Completed
T09315,181,452,Bill Payment,51117.25,2023-11-07,Pending
T09316,84,9,Withdrawal,2838722.48,2023-01-26,Pending
T09317,318,450,Transfer,2509575.1,2023-03-02,Failed
T09318,38,664,Deposit,632873.5,2025-02-16,Pending
T09319,163,677,Bill Payment,72504.58,2023-01-04,Failed
T09320,192,81,Bill Payment,30135.49,2022-12-24,Completed
T09321,362,129,Transfer,635442.89,2024-03-05,Failed
T09322,7,327,Withdrawal,1749361.1,2023-10-04,Failed
T09323,259,79,Deposit,1380023.32,2024-10-05,Pending
T09324,228,361,Deposit,1714168.98,2024-04-07,Completed
T09325,82,471,Withdrawal,251769,2025-05-03,Pending
T09326,121,528,Deposit,1466279.23,2025-08-12,Completed
T09327,346,390,Transfer,1352396.61,2025-04-21,Pending
T09328,105,428,Withdrawal,4410420.15,2022-12-14,Pending
T09329,98,202,Withdrawal,2883512.91,2022-10-13,Pending
T09330,207,549,Bill Payment,89002.23,2023-11-03,Pending
T09331,286,5,Transfer,973877,2024-11-26,Pending
T09332,291,587,Transfer,683873.82,2025-05-24,Failed
T09333,67,659,Transfer,798434.38,2024-05-18,Completed
T09334,393,62,Deposit,31775.15,2024-01-17,Completed
T09335,395,499,Bill Payment,26118.21,2024-06-09,Completed
T09336,35,358,Transfer,2524559.86,2025-08-12,Completed
T09337,247,118,Deposit,214055.04,2024-05-03,Failed
T09338,321,73,Bill Payment,61168.43,2023-04-28,Failed
T09339,223,657,Deposit,428648.72,2025-02-20,Completed
T09340,117,643,Withdrawal,1849184.92,2022-12-07,Pending
T09341,184,216,Transfer,2389825.5,2025-03-24,Failed
T09342,226,80,Deposit,178760.46,2023-07-10,Failed
T09343,253,512,Deposit,1710254.69,2023-11-13,Pending
T09344,297,470,Transfer,1187166.98,2023-06-25,Failed
T09345,127,95,Bill Payment,28700.61,2024-11-25,Failed
T09346,261,166,Bill Payment,18818.9,2024-11-08,Pending
T09347,220,332,Transfer,1248969.44,2024-03-14,Completed
T09348,400,4,Withdrawal,4807604.11,2024-10-01,Completed
T09349,174,350,Transfer,2379243.6,2023-04-27,Failed
T09350,388,174,Withdrawal,3318393.12,2023-02-21,Failed
T09351,287,292,Deposit,980637.76,2024-02-09,Completed
T09352,472,456,Withdrawal,3332373.5,2025-01-05,Completed
T09353,473,283,Bill Payment,38364.19,2024-08-07,Completed
T09354,189,640,Transfer,2499684.05,2023-05-13,Pending
T09355,310,484,Deposit,1441624.27,2023-11-13,Completed
T09356,105,428,Deposit,1592314.5,2023-04-04,Completed
T09357,454,585,Deposit,103416.95,2024-02-03,Failed
T09358,47,367,Deposit,782670.23,2022-12-12,Pending
T09359,223,137,Deposit,519887.27,2023-04-21,Failed
T09360,380,88,Withdrawal,3274.87,2024-11-18,Completed
T09361,497,170,Transfer,1899507.42,2023-12-15,Pending
T09362,17,347,Bill Payment,6830.76,2024-04-17,Failed
T09363,38,43,Transfer,1308649.62,2024-08-03,Failed
T09364,380,88,Transfer,809802.85,2023-12-18,Completed
T09365,489,224,Withdrawal,2174317.97,2023-11-17,Pending
T09366,201,13,Withdrawal,2589925.11,2025-05-14,Failed
T09367,114,69,Transfer,2714420.07,2023-11-18,Failed
T09368,84,328,Deposit,878769.97,2024-12-16,Failed
T09369,115,102,Transfer,2181217.92,2024-02-03,Failed
T09370,166,175,Deposit,1407927.77,2024-08-11,Completed
T09371,115,312,Withdrawal,851749.6,2023-06-18,Failed
T09372,482,119,Deposit,1300994.51,2024-02-07,Completed
T09373,454,585,Transfer,1511579.62,2024-11-06,Pending
T09374,177,113,Transfer,21016.12,2023-05-27,Completed
T09375,388,222,Transfer,2080255.55,2025-02-14,Pending
T09376,184,592,Withdrawal,2902858.31,2025-07-22,Pending
T09377,119,173,Bill Payment,32212.6,2025-06-20,Completed
T09378,181,124,Withdrawal,4104133.89,2024-08-18,Completed
T09379,267,111,Bill Payment,30266.88,2022-12-26,Completed
T09380,305,156,Deposit,1238750.01,2023-07-25,Failed
T09381,186,663,Transfer,2105671.74,2023-05-23,Pending
T09382,256,634,Bill Payment,40384.23,2022-12-28,Failed
T09383,477,305,Deposit,1382217.9,2023-09-27,Completed
T09384,53,475,Withdrawal,4697538.46,2023-07-16,Failed
T09385,206,128,Withdrawal,3310709.5,2022-11-29,Pending
T09386,72,685,Transfer,2848296.52,2024-10-04,Completed
T09387,404,427,Transfer,2869797.2,2023-11-13,Failed
T09388,156,655,Deposit,1992290.04,2023-06-16,Pending
T09389,405,196,Withdrawal,3596895.95,2024-09-29,Failed
T09390,13,671,Deposit,1784914.53,2024-08-12,Completed
T09391,405,196,Deposit,1035006.07,2023-04-03,Completed
T09392,259,223,Deposit,718928.2,2024-11-11,Failed
T09393,166,175,Withdrawal,1449808.81,2022-12-07,Failed
T09394,54,257,Deposit,1454668.49,2024-08-20,Completed
T09395,185,258,Bill Payment,17498.12,2024-04-10,Pending
T09396,90,489,Deposit,1259648.94,2025-02-22,Completed
T09397,486,11,Withdrawal,1566360.49,2024-10-27,Pending
T09398,100,163,Withdrawal,2684944.82,2024-09-15,Pending
T09399,39,41,Bill Payment,47461.28,2024-11-08,Completed
T09400,234,319,Withdrawal,3095778.38,2023-03-28,Failed
T09401,142,203,Bill Payment,64015.19,2023-05-22,Pending
T09402,473,405,Bill Payment,30308.15,2023-04-15,Failed
T09403,253,512,Bill Payment,86339.48,2024-03-31,Completed
T09404,39,41,Bill Payment,65063.84,2023-02-27,Completed
T09405,382,300,Deposit,41418.08,2023-08-17,Completed
T09406,184,37,Transfer,2563493.38,2023-12-20,Completed
T09407,299,690,Bill Payment,96656.26,2023-07-12,Completed
T09408,149,291,Bill Payment,80452.26,2023-06-23,Completed
T09409,467,353,Transfer,548949.19,2024-12-03,Pending
T09410,25,297,Deposit,874017.59,2023-12-02,Failed
T09411,237,545,Withdrawal,2968045.52,2025-02-25,Pending
T09412,339,445,Withdrawal,2905069.58,2025-07-31,Pending
T09413,490,190,Withdrawal,2778199.92,2025-04-01,Completed
T09414,69,565,Withdrawal,3975382.82,2023-08-30,Failed
T09415,357,591,Withdrawal,4539270.45,2025-03-29,Failed
T09416,379,197,Withdrawal,3885554.45,2022-10-11,Pending
T09417,88,563,Bill Payment,51645.69,2024-12-30,Pending
T09418,39,41,Transfer,542346.54,2025-03-09,Completed
T09419,228,361,Bill Payment,77349.97,2023-07-12,Completed
T09420,192,81,Transfer,1736650.36,2024-07-12,Completed
T09421,175,83,Bill Payment,68201.05,2023-02-01,Failed
T09422,35,192,Deposit,1301775.94,2023-10-22,Pending
T09423,275,256,Transfer,2121473.13,2024-11-16,Failed
T09424,451,59,Transfer,21006.22,2025-08-21,Pending
T09425,96,672,Deposit,991488.65,2023-02-28,Pending
T09426,480,7,Transfer,1699243.96,2024-02-27,Failed
T09427,184,592,Bill Payment,19862.19,2022-11-14,Pending
T09428,68,468,Bill Payment,50506.42,2023-12-20,Failed
T09429,162,425,Withdrawal,3843716.05,2025-08-28,Completed
T09430,267,560,Deposit,1623827.34,2025-08-27,Failed
T09431,185,368,Deposit,1221969.41,2023-04-12,Pending
T09432,43,566,Transfer,2219674.18,2024-06-08,Pending
T09433,22,176,Withdrawal,4501223.44,2024-05-07,Failed
T09434,70,341,Transfer,302914.46,2025-04-09,Completed
T09435,32,36,Transfer,1837194.89,2023-03-18,Pending
T09436,216,302,Deposit,1163879.15,2024-02-19,Completed
T09437,196,676,Transfer,329646.73,2023-05-31,Failed
T09438,115,102,Deposit,1193502.35,2022-11-18,Pending
T09439,207,317,Transfer,322210.33,2023-02-07,Completed
T09440,205,440,Withdrawal,2010112.06,2024-09-18,Pending
T09441,194,620,Deposit,1885591.68,2025-07-25,Pending
T09442,489,32,Transfer,195124.1,2024-10-19,Completed
T09443,324,509,Withdrawal,704193.33,2024-09-09,Pending
T09444,172,138,Bill Payment,86630.65,2025-06-07,Pending
T09445,318,515,Bill Payment,86850.68,2023-11-27,Completed
T09446,394,204,Withdrawal,1083180.13,2025-04-15,Failed
T09447,405,115,Withdrawal,2580256.48,2025-07-23,Pending
T09448,55,65,Withdrawal,1767170.56,2022-10-14,Pending
T09449,22,691,Bill Payment,74198.19,2024-02-28,Failed
T09450,84,328,Withdrawal,4771134.55,2022-12-12,Completed
T09451,321,73,Withdrawal,2206737.84,2025-07-20,Pending
T09452,163,596,Bill Payment,24492.41,2025-05-28,Pending
T09453,259,223,Deposit,175815.22,2024-09-07,Failed
T09454,309,211,Withdrawal,4952671.12,2024-02-21,Completed
T09455,251,17,Bill Payment,16281.19,2025-03-07,Completed
T09456,62,56,Bill Payment,73227.13,2023-04-23,Pending
T09457,163,596,Transfer,2020159.7,2023-08-29,Completed
T09458,251,28,Withdrawal,4070380.99,2022-12-19,Failed
T09459,156,98,Deposit,487286.73,2025-06-30,Pending
T09460,477,305,Transfer,2145932.43,2023-12-18,Failed
T09461,83,39,Deposit,258413.89,2024-02-19,Failed
T09462,491,157,Transfer,227870.3,2022-12-30,Pending
T09463,226,25,Deposit,895754.86,2023-01-22,Completed
T09464,36,531,Transfer,2917558.91,2025-01-31,Completed
T09465,11,435,Bill Payment,53342.59,2025-04-27,Failed
T09466,317,648,Withdrawal,919400.11,2024-05-19,Completed
T09467,173,289,Bill Payment,86201.71,2023-02-25,Completed
T09468,35,215,Withdrawal,4813263.59,2024-06-15,Pending
T09469,24,193,Transfer,1993042.57,2023-11-05,Pending
T09470,121,219,Withdrawal,1534627.62,2023-07-08,Completed
T09471,196,107,Deposit,823011.25,2023-10-12,Completed
T09472,324,47,Deposit,588810.47,2024-06-15,Pending
T09473,216,2,Deposit,24467.85,2023-02-20,Pending
T09474,400,114,Withdrawal,610671.6,2022-11-05,Pending
T09475,303,376,Transfer,2880148.77,2023-08-24,Pending
T09476,454,585,Transfer,399907.39,2023-06-15,Failed
T09477,310,484,Withdrawal,3423478.02,2024-05-30,Completed
T09478,394,696,Withdrawal,2984383.27,2024-06-21,Pending
T09479,254,434,Bill Payment,13134.64,2023-12-21,Completed
T09480,334,501,Bill Payment,79511.6,2025-07-06,Completed
T09481,457,536,Bill Payment,71559.9,2025-07-17,Pending
T09482,143,503,Bill Payment,47664.49,2023-06-01,Pending
T09483,388,380,Deposit,435866.28,2023-04-10,Pending
T09484,434,476,Deposit,258020.98,2024-01-11,Completed
T09485,347,622,Deposit,1066295.65,2024-11-05,Failed
T09486,68,229,Bill Payment,64357.98,2024-08-06,Completed
T09487,38,43,Transfer,1520283.26,2024-01-29,Completed
T09488,20,40,Transfer,1084057.53,2025-09-03,Failed
T09489,336,259,Transfer,1025076.97,2025-04-29,Failed
T09490,45,420,Deposit,1290578.27,2023-04-26,Pending
T09491,68,229,Transfer,340850.92,2024-04-14,Failed
T09492,489,32,Bill Payment,96187.86,2025-08-03,Failed
T09493,62,674,Bill Payment,77908.07,2023-03-03,Failed
T09494,183,694,Deposit,496326.14,2024-04-27,Failed
T09495,393,110,Transfer,2629180.13,2024-12-09,Pending
T09496,7,523,Transfer,1859639.36,2023-08-11,Failed
T09497,470,109,Transfer,715658.71,2024-11-03,Pending
T09498,153,144,Deposit,723713.37,2024-08-26,Pending
T09499,183,314,Withdrawal,3836269.65,2024-05-29,Failed
T09500,240,188,Bill Payment,8206.9,2024-10-14,Failed
T09501,89,324,Transfer,93774.7,2023-11-26,Pending
T09502,141,234,Transfer,2542396.24,2025-02-25,Pending
T09503,84,9,Withdrawal,4885628.64,2025-04-24,Failed
T09504,431,480,Deposit,1535572.65,2024-07-23,Completed
T09505,297,470,Transfer,558141.23,2023-02-22,Failed
T09506,65,355,Transfer,2047483.37,2024-07-22,Pending
T09507,288,345,Withdrawal,3369174.73,2024-04-29,Pending
T09508,288,290,Deposit,900626.09,2025-05-15,Failed
T09509,259,608,Bill Payment,45657.65,2023-07-21,Failed
T09510,342,516,Withdrawal,3222078,2024-08-09,Failed
T09511,424,139,Deposit,1524690.87,2025-06-10,Completed
T09512,20,40,Bill Payment,77984.64,2024-07-27,Failed
T09513,353,683,Deposit,1851170.79,2023-02-26,Completed
T09514,256,634,Transfer,1483722.65,2022-12-06,Completed
T09515,206,128,Withdrawal,1475930.77,2024-12-10,Completed
T09516,134,455,Transfer,2006165.24,2024-03-18,Failed
T09517,296,16,Transfer,284787.69,2024-09-24,Completed
T09518,234,319,Bill Payment,40944.6,2025-08-20,Completed
T09519,422,535,Bill Payment,25785.5,2023-09-18,Pending
T09520,266,153,Bill Payment,12695.69,2025-07-07,Pending
T09521,457,308,Bill Payment,6023.48,2025-09-05,Pending
T09522,308,577,Bill Payment,47054.89,2023-06-02,Completed
T09523,251,17,Deposit,1004410.31,2024-11-12,Pending
T09524,168,15,Withdrawal,1211695.32,2025-01-01,Pending
T09525,53,475,Deposit,1386029.82,2025-06-08,Failed
T09526,132,301,Withdrawal,3929365.42,2025-07-06,Completed
T09527,53,475,Withdrawal,673884.36,2024-12-28,Pending
T09528,196,676,Bill Payment,77290.51,2023-02-12,Failed
T09529,382,629,Bill Payment,65761.13,2023-12-30,Pending
T09530,440,616,Deposit,1509648,2024-10-01,Failed
T09531,451,59,Transfer,2394385.54,2024-08-14,Completed
T09532,320,526,Deposit,1605696.64,2023-02-05,Pending
T09533,189,640,Withdrawal,1306347.83,2024-10-15,Failed
T09534,289,165,Transfer,1401614.55,2024-01-14,Pending
T09535,378,541,Deposit,211011.57,2023-05-23,Failed
T09536,379,197,Deposit,186942.45,2023-04-21,Pending
T09537,184,296,Withdrawal,680361.05,2025-09-02,Completed
T09538,104,271,Transfer,2068174.59,2024-01-14,Pending
T09539,218,100,Deposit,332519.21,2023-10-26,Pending
T09540,301,609,Deposit,1795124.51,2024-12-25,Pending
T09541,451,59,Deposit,491838.13,2024-07-30,Completed
T09542,372,472,Transfer,593832.46,2024-01-07,Completed
T09543,132,363,Bill Payment,80625.93,2025-03-06,Pending
T09544,47,304,Deposit,1945023.54,2022-12-18,Failed
T09545,3,339,Withdrawal,1900332.67,2025-02-06,Pending
T09546,89,94,Withdrawal,1028318.71,2023-01-31,Completed
T09547,288,345,Transfer,328107.57,2022-12-14,Completed
T09548,297,117,Deposit,1280335.38,2024-12-10,Completed
T09549,41,389,Deposit,977856.03,2023-03-21,Completed
T09550,428,412,Withdrawal,264737.61,2024-12-06,Completed
T09551,188,370,Withdrawal,883504.52,2024-07-26,Failed
T09552,207,317,Transfer,492268.56,2024-07-07,Pending
T09553,193,449,Withdrawal,3741565.65,2023-02-28,Pending
T09554,462,205,Transfer,2009489.29,2024-09-25,Pending
T09555,11,435,Deposit,247825.28,2025-07-27,Pending
T09556,374,112,Transfer,2004392.37,2025-03-06,Failed
T09557,454,585,Transfer,810768.97,2023-11-02,Completed
T09558,423,424,Deposit,1068109.9,2024-04-09,Pending
T09559,223,323,Withdrawal,2193503.05,2023-11-04,Pending
T09560,207,549,Withdrawal,2007978.93,2025-04-01,Completed
T09561,223,657,Transfer,180548.97,2023-02-09,Completed
T09562,361,277,Transfer,2902477.35,2024-11-25,Completed
T09563,379,197,Withdrawal,975073.25,2022-10-30,Failed
T09564,388,380,Withdrawal,4127560.15,2023-03-30,Failed
T09565,41,58,Withdrawal,4745081.83,2025-07-28,Failed
T09566,65,644,Transfer,2627747.49,2024-09-23,Completed
T09567,250,521,Deposit,672458.47,2023-07-10,Pending
T09568,89,324,Deposit,1745780.42,2023-07-15,Failed
T09569,74,682,Deposit,1172025.65,2024-06-06,Failed
T09570,477,462,Withdrawal,1804200.3,2022-12-14,Pending
T09571,274,135,Transfer,542911.91,2023-02-11,Failed
T09572,108,485,Bill Payment,48916.83,2024-07-12,Pending
T09573,217,293,Transfer,1696698.5,2025-10-03,Pending
T09574,273,602,Withdrawal,170585.45,2024-01-10,Pending
T09575,288,290,Deposit,98093.27,2024-02-04,Completed
T09576,455,396,Withdrawal,1951482.9,2025-04-04,Failed
T09577,339,445,Withdrawal,4801450.07,2024-09-10,Failed
T09578,409,469,Transfer,2418779.16,2025-08-11,Completed
T09579,324,509,Bill Payment,59409.91,2024-09-02,Failed
T09580,228,361,Transfer,1959847.41,2025-05-31,Pending
T09581,138,22,Deposit,279857.26,2023-11-20,Completed
T09582,208,261,Deposit,935843.04,2024-03-18,Pending
T09583,466,260,Transfer,2193551.34,2023-07-22,Failed
T09584,37,446,Deposit,185613.42,2023-08-28,Pending
T09585,393,62,Withdrawal,707535.91,2023-07-19,Failed
T09586,336,259,Bill Payment,3205.1,2023-02-03,Failed
T09587,189,147,Bill Payment,95224.7,2025-04-30,Pending
T09588,72,685,Deposit,1413469.8,2023-11-11,Pending
T09589,92,207,Deposit,1371432.51,2025-08-16,Completed
T09590,259,223,Withdrawal,1859293.06,2023-03-19,Failed
T09591,422,237,Transfer,739952.59,2024-08-08,Failed
T09592,360,612,Transfer,2843232.07,2025-01-12,Completed
T09593,82,471,Transfer,466304.66,2022-11-01,Completed
T09594,357,438,Deposit,1572823.17,2022-10-14,Pending
T09595,477,606,Transfer,1709941.49,2024-06-09,Failed
T09596,75,269,Transfer,2779404.96,2023-04-04,Pending
T09597,194,620,Transfer,2133907.66,2022-10-25,Pending
T09598,68,468,Deposit,347014.8,2023-06-28,Failed
T09599,220,198,Deposit,986276.51,2025-07-19,Pending
T09600,420,698,Withdrawal,2197804.97,2024-10-15,Completed
T09601,56,542,Withdrawal,664481.06,2024-09-18,Completed
T09602,463,700,Transfer,2706753.86,2025-09-13,Completed
T09603,121,219,Withdrawal,1971297.31,2024-06-25,Failed
T09604,397,133,Bill Payment,38807.54,2025-07-22,Pending
T09605,256,419,Transfer,2131621.02,2025-04-26,Failed
T09606,313,284,Deposit,556690.8,2024-10-30,Pending
T09607,288,345,Transfer,298347.71,2024-01-18,Completed
T09608,43,566,Bill Payment,23217.49,2025-05-22,Completed
T09609,42,126,Deposit,700754.93,2025-05-20,Completed
T09610,274,135,Withdrawal,190267.4,2024-04-17,Failed
T09611,233,299,Transfer,1763193.78,2025-09-11,Completed
T09612,296,539,Withdrawal,2212324.59,2025-08-16,Pending
T09613,143,503,Bill Payment,79479.49,2025-09-11,Completed
T09614,300,212,Withdrawal,1592409.53,2025-08-18,Pending
T09615,259,223,Withdrawal,4099777.92,2024-06-09,Pending
T09616,93,199,Withdrawal,3577542.41,2024-01-18,Failed
T09617,388,222,Bill Payment,76996.69,2023-02-18,Failed
T09618,35,192,Deposit,1649831.18,2023-04-17,Pending
T09619,228,123,Deposit,24333.05,2023-05-02,Pending
